172.17.0.1 - - [16/Dec/2020:05:13:27 +0000] "-" 408 0 "-" "-"
172.17.0.1 - - [16/Dec/2020:05:13:56 +0000] "GET / HTTP/1.1" 200 1029 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:05 +0000] "GET / HTTP/1.1" 200 1029 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:07 +0000] "GET / HTTP/1.1" 200 1031 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:07 +0000] "GET / HTTP/1.1" 200 1031 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:07 +0000] "GET / HTTP/1.1" 200 1031 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:11 +0000] "GET / HTTP/1.1" 200 1031 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:11 +0000] "GET / HTTP/1.1" 200 1031 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:12 +0000] "GET / HTTP/1.1" 200 1031 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
172.17.0.1 - - [16/Dec/2020:05:14:12 +0000] "GET / HTTP/1.1" 200 1031 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
